platform,publisher,kind,field,presence_rate,n_items
app.bookteq.com,Stowe Enterprises Ltd,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,superEvent,0.0,1000
app.bookteq.com,Strikers Indoor Football,FacilityUse,activity,0.0,13
app.bookteq.com,Strikers Indoor Football,FacilityUse,category,0.0,13
app.bookteq.com,Strikers Indoor Football,FacilityUse,organizer,0.0,13
app.bookteq.com,Strikers Indoor Football,FacilityUse,offers,0.0,13
app.bookteq.com,Strikers Indoor Football,FacilityUse,location,1.0,13
app.bookteq.com,Strikers Indoor Football,FacilityUse,name,1.0,13
app.bookteq.com,Strikers Indoor Football,FacilityUse,description,0.0,13
app.bookteq.com,Strikers Indoor Football,FacilityUse,eventSchedule,0.0,13
app.bookteq.com,Strikers Indoor Football,FacilityUse,ageRange,0.0,13
app.bookteq.com,Strikers Indoor Football,FacilityUse,genderRestriction,0.0,13
app.bookteq.com,Strikers Indoor Football,FacilityUse,level,0.0,13
app.bookteq.com,Strikers Indoor Football,FacilityUse,url,1.0,13
app.bookteq.com,Strikers Indoor Football,FacilityUse,attendeeInstructions,0.0,13
app.bookteq.com,Strikers Indoor Football,FacilityUse,superEvent,0.0,13
app.bookteq.com,Strikers Indoor Football,Slot,activity,0.0,231
app.bookteq.com,Strikers Indoor Football,Slot,category,0.0,231
app.bookteq.com,Strikers Indoor Football,Slot,organizer,0.0,231
app.bookteq.com,Strikers Indoor Football,Slot,offers,1.0,231
app.bookteq.com,Strikers Indoor Football,Slot,location,0.0,231
app.bookteq.com,Strikers Indoor Football,Slot,name,0.0,231
app.bookteq.com,Strikers Indoor Football,Slot,description,0.0,231
app.bookteq.com,Strikers Indoor Football,Slot,eventSchedule,0.0,231
app.bookteq.com,Strikers Indoor Football,Slot,ageRange,0.0,231
app.bookteq.com,Strikers Indoor Football,Slot,genderRestriction,0.0,231
app.bookteq.com,Strikers Indoor Football,Slot,level,0.0,231
app.bookteq.com,Strikers Indoor Football,Slot,url,0.0,231
app.bookteq.com,Strikers Indoor Football,Slot,attendeeInstructions,0.0,231
app.bookteq.com,Strikers Indoor Football,Slot,superEvent,0.0,231
app.bookteq.com,Strikers Indoor Football,Slot,activity,0.0,141
app.bookteq.com,Strikers Indoor Football,Slot,category,0.0,141
app.bookteq.com,Strikers Indoor Football,Slot,organizer,0.0,141
app.bookteq.com,Strikers Indoor Football,Slot,offers,1.0,141
app.bookteq.com,Strikers Indoor Football,Slot,location,0.0,141
app.bookteq.com,Strikers Indoor Football,Slot,name,0.0,141
app.bookteq.com,Strikers Indoor Football,Slot,description,0.0,141
app.bookteq.com,Strikers Indoor Football,Slot,eventSchedule,0.0,141
app.bookteq.com,Strikers Indoor Football,Slot,ageRange,0.0,141
app.bookteq.com,Strikers Indoor Football,Slot,genderRestriction,0.0,141
app.bookteq.com,Strikers Indoor Football,Slot,level,0.0,141
app.bookteq.com,Strikers Indoor Football,Slot,url,0.0,141
app.bookteq.com,Strikers Indoor Football,Slot,attendeeInstructions,0.0,141
app.bookteq.com,Strikers Indoor Football,Slot,superEvent,0.0,141
app.bookteq.com,Sunbury Cricket Club,FacilityUse,activity,0.0,6
app.bookteq.com,Sunbury Cricket Club,FacilityUse,category,0.0,6
app.bookteq.com,Sunbury Cricket Club,FacilityUse,organizer,0.0,6
app.bookteq.com,Sunbury Cricket Club,FacilityUse,offers,0.0,6
app.bookteq.com,Sunbury Cricket Club,FacilityUse,location,1.0,6
app.bookteq.com,Sunbury Cricket Club,FacilityUse,name,1.0,6
app.bookteq.com,Sunbury Cricket Club,FacilityUse,description,0.0,6
app.bookteq.com,Sunbury Cricket Club,FacilityUse,eventSchedule,0.0,6
app.bookteq.com,Sunbury Cricket Club,FacilityUse,ageRange,0.0,6
app.bookteq.com,Sunbury Cricket Club,FacilityUse,genderRestriction,0.0,6
app.bookteq.com,Sunbury Cricket Club,FacilityUse,level,0.0,6
app.bookteq.com,Sunbury Cricket Club,FacilityUse,url,1.0,6
app.bookteq.com,Sunbury Cricket Club,FacilityUse,attendeeInstructions,0.0,6
app.bookteq.com,Sunbury Cricket Club,FacilityUse,superEvent,0.0,6
app.bookteq.com,Sunbury Cricket Club,Slot,activity,0.0,1000
app.bookteq.com,Sunbury Cricket Club,Slot,category,0.0,1000
app.bookteq.com,Sunbury Cricket Club,Slot,organizer,0.0,1000
app.bookteq.com,Sunbury Cricket Club,Slot,offers,1.0,1000
app.bookteq.com,Sunbury Cricket Club,Slot,location,0.0,1000
app.bookteq.com,Sunbury Cricket Club,Slot,name,0.0,1000
app.bookteq.com,Sunbury Cricket Club,Slot,description,0.0,1000
app.bookteq.com,Sunbury Cricket Club,Slot,eventSchedule,0.0,1000
app.bookteq.com,Sunbury Cricket Club,Slot,ageRange,0.0,1000
app.bookteq.com,Sunbury Cricket Club,Slot,genderRestriction,0.0,1000
app.bookteq.com,Sunbury Cricket Club,Slot,level,0.0,1000
app.bookteq.com,Sunbury Cricket Club,Slot,url,0.0,1000
app.bookteq.com,Sunbury Cricket Club,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,Sunbury Cricket Club,Slot,superEvent,0.0,1000
app.bookteq.com,Sunbury Cricket Club,Slot,activity,0.0,338
app.bookteq.com,Sunbury Cricket Club,Slot,category,0.0,338
app.bookteq.com,Sunbury Cricket Club,Slot,organizer,0.0,338
app.bookteq.com,Sunbury Cricket Club,Slot,offers,1.0,338
app.bookteq.com,Sunbury Cricket Club,Slot,location,0.0,338
app.bookteq.com,Sunbury Cricket Club,Slot,name,0.0,338
app.bookteq.com,Sunbury Cricket Club,Slot,description,0.0,338
app.bookteq.com,Sunbury Cricket Club,Slot,eventSchedule,0.0,338
app.bookteq.com,Sunbury Cricket Club,Slot,ageRange,0.0,338
app.bookteq.com,Sunbury Cricket Club,Slot,genderRestriction,0.0,338
app.bookteq.com,Sunbury Cricket Club,Slot,level,0.0,338
app.bookteq.com,Sunbury Cricket Club,Slot,url,0.0,338
app.bookteq.com,Sunbury Cricket Club,Slot,attendeeInstructions,0.0,338
app.bookteq.com,Sunbury Cricket Club,Slot,superEvent,0.0,338
app.bookteq.com,The Black Prince Trust ,FacilityUse,activity,0.0,42
app.bookteq.com,The Black Prince Trust ,FacilityUse,category,0.0,42
app.bookteq.com,The Black Prince Trust ,FacilityUse,organizer,0.0,42
app.bookteq.com,The Black Prince Trust ,FacilityUse,offers,0.0,42
app.bookteq.com,The Black Prince Trust ,FacilityUse,location,1.0,42
app.bookteq.com,The Black Prince Trust ,FacilityUse,name,1.0,42
app.bookteq.com,The Black Prince Trust ,FacilityUse,description,0.0,42
app.bookteq.com,The Black Prince Trust ,FacilityUse,eventSchedule,0.0,42
app.bookteq.com,The Black Prince Trust ,FacilityUse,ageRange,0.0,42
app.bookteq.com,The Black Prince Trust ,FacilityUse,genderRestriction,0.0,42
app.bookteq.com,The Black Prince Trust ,FacilityUse,level,0.0,42
app.bookteq.com,The Black Prince Trust ,FacilityUse,url,1.0,42
app.bookteq.com,The Black Prince Trust ,FacilityUse,attendeeInstructions,0.0,42
app.bookteq.com,The Black Prince Trust ,FacilityUse,superEvent,0.0,42
app.bookteq.com,The Black Prince Trust ,Slot,activity,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,category,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,organizer,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,offers,1.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,location,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,name,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,description,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,eventSchedule,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,ageRange,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,genderRestriction,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,level,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,url,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,superEvent,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,activity,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,category,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,organizer,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,offers,1.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,location,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,name,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,description,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,eventSchedule,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,ageRange,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,genderRestriction,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,level,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,url,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,The Black Prince Trust ,Slot,superEvent,0.0,1000
app.bookteq.com,The Downside Settlement,FacilityUse,activity,0.0,22
app.bookteq.com,The Downside Settlement,FacilityUse,category,0.0,22
app.bookteq.com,The Downside Settlement,FacilityUse,organizer,0.0,22
app.bookteq.com,The Downside Settlement,FacilityUse,offers,0.0,22
app.bookteq.com,The Downside Settlement,FacilityUse,location,1.0,22
app.bookteq.com,The Downside Settlement,FacilityUse,name,1.0,22
app.bookteq.com,The Downside Settlement,FacilityUse,description,0.0,22
app.bookteq.com,The Downside Settlement,FacilityUse,eventSchedule,0.0,22
app.bookteq.com,The Downside Settlement,FacilityUse,ageRange,0.0,22
app.bookteq.com,The Downside Settlement,FacilityUse,genderRestriction,0.0,22
app.bookteq.com,The Downside Settlement,FacilityUse,level,0.0,22
app.bookteq.com,The Downside Settlement,FacilityUse,url,1.0,22
app.bookteq.com,The Downside Settlement,FacilityUse,attendeeInstructions,0.0,22
app.bookteq.com,The Downside Settlement,FacilityUse,superEvent,0.0,22
app.bookteq.com,The Downside Settlement,Slot,activity,0.0,729
app.bookteq.com,The Downside Settlement,Slot,category,0.0,729
app.bookteq.com,The Downside Settlement,Slot,organizer,0.0,729
app.bookteq.com,The Downside Settlement,Slot,offers,1.0,729
app.bookteq.com,The Downside Settlement,Slot,location,0.0,729
app.bookteq.com,The Downside Settlement,Slot,name,0.0,729
app.bookteq.com,The Downside Settlement,Slot,description,0.0,729
app.bookteq.com,The Downside Settlement,Slot,eventSchedule,0.0,729
app.bookteq.com,The Downside Settlement,Slot,ageRange,0.0,729
app.bookteq.com,The Downside Settlement,Slot,genderRestriction,0.0,729
app.bookteq.com,The Downside Settlement,Slot,level,0.0,729
app.bookteq.com,The Downside Settlement,Slot,url,0.0,729
app.bookteq.com,The Downside Settlement,Slot,attendeeInstructions,0.0,729
app.bookteq.com,The Downside Settlement,Slot,superEvent,0.0,729
app.bookteq.com,The Downside Settlement,Slot,activity,0.0,1000
app.bookteq.com,The Downside Settlement,Slot,category,0.0,1000
app.bookteq.com,The Downside Settlement,Slot,organizer,0.0,1000
app.bookteq.com,The Downside Settlement,Slot,offers,1.0,1000
app.bookteq.com,The Downside Settlement,Slot,location,0.0,1000
app.bookteq.com,The Downside Settlement,Slot,name,0.0,1000
app.bookteq.com,The Downside Settlement,Slot,description,0.0,1000
app.bookteq.com,The Downside Settlement,Slot,eventSchedule,0.0,1000
app.bookteq.com,The Downside Settlement,Slot,ageRange,0.0,1000
app.bookteq.com,The Downside Settlement,Slot,genderRestriction,0.0,1000
app.bookteq.com,The Downside Settlement,Slot,level,0.0,1000
app.bookteq.com,The Downside Settlement,Slot,url,0.0,1000
app.bookteq.com,The Downside Settlement,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,The Downside Settlement,Slot,superEvent,0.0,1000
app.bookteq.com,The Sports Warehouse (Flint) LTD,FacilityUse,activity,0.0,10
app.bookteq.com,The Sports Warehouse (Flint) LTD,FacilityUse,category,0.0,10
app.bookteq.com,The Sports Warehouse (Flint) LTD,FacilityUse,organizer,0.0,10
app.bookteq.com,The Sports Warehouse (Flint) LTD,FacilityUse,offers,0.0,10
app.bookteq.com,The Sports Warehouse (Flint) LTD,FacilityUse,location,1.0,10
app.bookteq.com,The Sports Warehouse (Flint) LTD,FacilityUse,name,1.0,10
app.bookteq.com,The Sports Warehouse (Flint) LTD,FacilityUse,description,0.0,10
app.bookteq.com,The Sports Warehouse (Flint) LTD,FacilityUse,eventSchedule,0.0,10
app.bookteq.com,The Sports Warehouse (Flint) LTD,FacilityUse,ageRange,0.0,10
app.bookteq.com,The Sports Warehouse (Flint) LTD,FacilityUse,genderRestriction,0.0,10
app.bookteq.com,The Sports Warehouse (Flint) LTD,FacilityUse,level,0.0,10
app.bookteq.com,The Sports Warehouse (Flint) LTD,FacilityUse,url,1.0,10
app.bookteq.com,The Sports Warehouse (Flint) LTD,FacilityUse,attendeeInstructions,0.0,10
app.bookteq.com,The Sports Warehouse (Flint) LTD,FacilityUse,superEvent,0.0,10
app.bookteq.com,The Sports Warehouse (Flint) LTD,Slot,activity,0.0,711
app.bookteq.com,The Sports Warehouse (Flint) LTD,Slot,category,0.0,711
app.bookteq.com,The Sports Warehouse (Flint) LTD,Slot,organizer,0.0,711
app.bookteq.com,The Sports Warehouse (Flint) LTD,Slot,offers,1.0,711
app.bookteq.com,The Sports Warehouse (Flint) LTD,Slot,location,0.0,711
app.bookteq.com,The Sports Warehouse (Flint) LTD,Slot,name,0.0,711
app.bookteq.com,The Sports Warehouse (Flint) LTD,Slot,description,0.0,711
app.bookteq.com,The Sports Warehouse (Flint) LTD,Slot,eventSchedule,0.0,711
app.bookteq.com,The Sports Warehouse (Flint) LTD,Slot,ageRange,0.0,711
app.bookteq.com,The Sports Warehouse (Flint) LTD,Slot,genderRestriction,0.0,711
app.bookteq.com,The Sports Warehouse (Flint) LTD,Slot,level,0.0,711
app.bookteq.com,The Sports Warehouse (Flint) LTD,Slot,url,0.0,711
app.bookteq.com,The Sports Warehouse (Flint) LTD,Slot,attendeeInstructions,0.0,711
app.bookteq.com,The Sports Warehouse (Flint) LTD,Slot,superEvent,0.0,711
app.bookteq.com,The Woodroffe School,FacilityUse,activity,0.0,24
app.bookteq.com,The Woodroffe School,FacilityUse,category,0.0,24
app.bookteq.com,The Woodroffe School,FacilityUse,organizer,0.0,24
app.bookteq.com,The Woodroffe School,FacilityUse,offers,0.0,24
app.bookteq.com,The Woodroffe School,FacilityUse,location,1.0,24
app.bookteq.com,The Woodroffe School,FacilityUse,name,1.0,24
app.bookteq.com,The Woodroffe School,FacilityUse,description,0.0,24
app.bookteq.com,The Woodroffe School,FacilityUse,eventSchedule,0.0,24
app.bookteq.com,The Woodroffe School,FacilityUse,ageRange,0.0,24
app.bookteq.com,The Woodroffe School,FacilityUse,genderRestriction,0.0,24
app.bookteq.com,The Woodroffe School,FacilityUse,level,0.0,24
app.bookteq.com,The Woodroffe School,FacilityUse,url,1.0,24
app.bookteq.com,The Woodroffe School,FacilityUse,attendeeInstructions,0.0,24
app.bookteq.com,The Woodroffe School,FacilityUse,superEvent,0.0,24
app.bookteq.com,The Woodroffe School,Slot,activity,0.0,766
app.bookteq.com,The Woodroffe School,Slot,category,0.0,766
app.bookteq.com,The Woodroffe School,Slot,organizer,0.0,766
app.bookteq.com,The Woodroffe School,Slot,offers,1.0,766
app.bookteq.com,The Woodroffe School,Slot,location,0.0,766
app.bookteq.com,The Woodroffe School,Slot,name,0.0,766
app.bookteq.com,The Woodroffe School,Slot,description,0.0,766
app.bookteq.com,The Woodroffe School,Slot,eventSchedule,0.0,766
app.bookteq.com,The Woodroffe School,Slot,ageRange,0.0,766
app.bookteq.com,The Woodroffe School,Slot,genderRestriction,0.0,766
app.bookteq.com,The Woodroffe School,Slot,level,0.0,766
app.bookteq.com,The Woodroffe School,Slot,url,0.0,766
app.bookteq.com,The Woodroffe School,Slot,attendeeInstructions,0.0,766
app.bookteq.com,The Woodroffe School,Slot,superEvent,0.0,766
app.bookteq.com,100% TO THE TOP CIC,FacilityUse,activity,0.0,2
app.bookteq.com,100% TO THE TOP CIC,FacilityUse,category,0.0,2
app.bookteq.com,100% TO THE TOP CIC,FacilityUse,organizer,0.0,2
app.bookteq.com,100% TO THE TOP CIC,FacilityUse,offers,0.0,2
app.bookteq.com,100% TO THE TOP CIC,FacilityUse,location,1.0,2
app.bookteq.com,100% TO THE TOP CIC,FacilityUse,name,1.0,2
app.bookteq.com,100% TO THE TOP CIC,FacilityUse,description,0.0,2
app.bookteq.com,100% TO THE TOP CIC,FacilityUse,eventSchedule,0.0,2
app.bookteq.com,100% TO THE TOP CIC,FacilityUse,ageRange,0.0,2
app.bookteq.com,100% TO THE TOP CIC,FacilityUse,genderRestriction,0.0,2
app.bookteq.com,100% TO THE TOP CIC,FacilityUse,level,0.0,2
app.bookteq.com,100% TO THE TOP CIC,FacilityUse,url,1.0,2
app.bookteq.com,100% TO THE TOP CIC,FacilityUse,attendeeInstructions,0.0,2
app.bookteq.com,100% TO THE TOP CIC,FacilityUse,superEvent,0.0,2
app.bookteq.com,100% TO THE TOP CIC,Slot,activity,0.0,46
app.bookteq.com,100% TO THE TOP CIC,Slot,category,0.0,46
app.bookteq.com,100% TO THE TOP CIC,Slot,organizer,0.0,46
app.bookteq.com,100% TO THE TOP CIC,Slot,offers,1.0,46
app.bookteq.com,100% TO THE TOP CIC,Slot,location,0.0,46
app.bookteq.com,100% TO THE TOP CIC,Slot,name,0.0,46
app.bookteq.com,100% TO THE TOP CIC,Slot,description,0.0,46
app.bookteq.com,100% TO THE TOP CIC,Slot,eventSchedule,0.0,46
app.bookteq.com,100% TO THE TOP CIC,Slot,ageRange,0.0,46
app.bookteq.com,100% TO THE TOP CIC,Slot,genderRestriction,0.0,46
app.bookteq.com,100% TO THE TOP CIC,Slot,level,0.0,46
app.bookteq.com,100% TO THE TOP CIC,Slot,url,0.0,46
app.bookteq.com,100% TO THE TOP CIC,Slot,attendeeInstructions,0.0,46
app.bookteq.com,100% TO THE TOP CIC,Slot,superEvent,0.0,46
app.bookteq.com,100% TO THE TOP CIC,Slot,activity,0.0,322
app.bookteq.com,100% TO THE TOP CIC,Slot,category,0.0,322
app.bookteq.com,100% TO THE TOP CIC,Slot,organizer,0.0,322
app.bookteq.com,100% TO THE TOP CIC,Slot,offers,1.0,322
app.bookteq.com,100% TO THE TOP CIC,Slot,location,0.0,322
app.bookteq.com,100% TO THE TOP CIC,Slot,name,0.0,322
app.bookteq.com,100% TO THE TOP CIC,Slot,description,0.0,322
app.bookteq.com,100% TO THE TOP CIC,Slot,eventSchedule,0.0,322
app.bookteq.com,100% TO THE TOP CIC,Slot,ageRange,0.0,322
app.bookteq.com,100% TO THE TOP CIC,Slot,genderRestriction,0.0,322
app.bookteq.com,100% TO THE TOP CIC,Slot,level,0.0,322
app.bookteq.com,100% TO THE TOP CIC,Slot,url,0.0,322
app.bookteq.com,100% TO THE TOP CIC,Slot,attendeeInstructions,0.0,322
app.bookteq.com,100% TO THE TOP CIC,Slot,superEvent,0.0,322
app.bookteq.com,Waltham Forest Council,FacilityUse,activity,0.0,149
app.bookteq.com,Waltham Forest Council,FacilityUse,category,0.0,149
app.bookteq.com,Waltham Forest Council,FacilityUse,organizer,0.0,149
app.bookteq.com,Waltham Forest Council,FacilityUse,offers,0.0,149
app.bookteq.com,Waltham Forest Council,FacilityUse,location,1.0,149
app.bookteq.com,Waltham Forest Council,FacilityUse,name,1.0,149
app.bookteq.com,Waltham Forest Council,FacilityUse,description,0.0,149
app.bookteq.com,Waltham Forest Council,FacilityUse,eventSchedule,0.0,149
app.bookteq.com,Waltham Forest Council,FacilityUse,ageRange,0.0,149
app.bookteq.com,Waltham Forest Council,FacilityUse,genderRestriction,0.0,149
app.bookteq.com,Waltham Forest Council,FacilityUse,level,0.0,149
app.bookteq.com,Waltham Forest Council,FacilityUse,url,1.0,149
app.bookteq.com,Waltham Forest Council,FacilityUse,attendeeInstructions,0.0,149
